Date,Annex Weight Room,Extension Weight Room,Main Weight Room,Weight Rooms
20/10/2022 14:14:58,40,25,45,38
20/10/2022 14:19:59,50,37,50,46
20/10/2022 14:24:59,50,40,57,51
20/10/2022 14:30:00,63,47,58,56
20/10/2022 14:35:00,66,62,58,61
20/10/2022 14:40:01,63,65,60,62
20/10/2022 14:45:02,63,65,62,63
20/10/2022 14:50:02,70,60,52,57
20/10/2022 14:55:03,70,60,55,59
20/10/2022 15:00:03,70,62,52,58
20/10/2022 15:05:04,80,57,61,64
20/10/2022 15:10:05,73,72,56,64
20/10/2022 15:15:05,66,77,57,64
20/10/2022 15:20:06,60,67,61,62
20/10/2022 15:25:06,60,42,57,54
20/10/2022 15:30:07,40,50,62,53
20/10/2022 15:35:08,53,60,58,57
20/10/2022 15:40:08,63,57,57,58
20/10/2022 15:45:09,76,60,58,62
20/10/2022 15:50:10,70,60,60,61
20/10/2022 15:55:10,46,55,75,62
20/10/2022 16:00:11,53,47,78,65
20/10/2022 16:05:12,60,50,63,59
20/10/2022 16:10:12,86,47,51,57
20/10/2022 16:15:13,70,45,65,60
20/10/2022 16:20:13,63,50,58,57
20/10/2022 16:25:14,100,30,56,57
20/10/2022 16:30:15,73,40,57,56
20/10/2022 16:35:15,83,32,56,55
20/10/2022 16:40:16,80,55,55,60
20/10/2022 16:45:16,83,70,61,68
20/10/2022 16:50:17,86,67,62,68
20/10/2022 16:55:18,93,70,56,68
20/10/2022 17:00:18,93,67,65,70
20/10/2022 17:05:19,90,87,57,70
20/10/2022 17:10:20,86,75,82,81
20/10/2022 17:15:20,83,87,72,79
20/10/2022 17:20:21,90,92,75,82
20/10/2022 17:25:21,93,105,70,82
20/10/2022 17:30:22,83,90,68,78
20/10/2022 17:35:23,70,80,70,72
20/10/2022 17:40:23,73,87,68,74
20/10/2022 17:45:24,86,72,78,78
20/10/2022 17:50:25,80,72,72,72
20/10/2022 17:55:25,90,77,65,72
20/10/2022 18:00:26,100,80,70,78
20/10/2022 18:05:27,100,87,71,80
20/10/2022 18:10:27,96,75,68,76
20/10/2022 18:15:28,100,90,70,80
20/10/2022 18:20:28,86,85,71,78
20/10/2022 18:25:29,106,92,66,81
20/10/2022 18:30:30,110,82,81,86
20/10/2022 18:35:30,116,85,83,90
20/10/2022 18:40:31,100,82,92,90
20/10/2022 18:45:32,100,82,86,88
20/10/2022 18:50:32,110,75,77,83
20/10/2022 18:55:33,80,70,75,76
20/10/2022 19:00:34,83,65,76,74
20/10/2022 19:05:34,90,50,67,68
20/10/2022 19:10:35,73,62,76,72
20/10/2022 19:15:36,66,72,75,72
20/10/2022 19:20:36,63,65,76,70
20/10/2022 19:25:37,56,82,76,72
20/10/2022 19:30:37,66,77,66,70
20/10/2022 19:35:38,86,52,58,63
20/10/2022 19:40:39,83,67,65,69
20/10/2022 19:45:39,63,72,67,68
20/10/2022 19:50:40,80,67,71,72
20/10/2022 19:55:41,86,57,73,72
20/10/2022 20:00:41,63,62,78,69
20/10/2022 20:05:42,80,65,67,68
20/10/2022 20:10:42,90,57,67,69
20/10/2022 20:15:43,86,70,67,72
20/10/2022 20:20:44,100,62,72,75
20/10/2022 20:25:44,93,50,76,72
20/10/2022 20:30:45,86,52,78,74
20/10/2022 20:35:46,86,65,70,71
20/10/2022 20:40:46,76,67,68,70
20/10/2022 20:45:47,86,55,65,66
20/10/2022 20:50:47,90,45,66,66
20/10/2022 20:55:48,80,47,62,62
20/10/2022 21:00:49,73,42,65,60
20/10/2022 21:05:49,73,52,51,56
20/10/2022 21:10:50,80,45,63,62
20/10/2022 21:15:51,70,55,62,62
20/10/2022 21:20:51,76,50,70,65
20/10/2022 21:25:52,90,55,76,74
20/10/2022 21:30:52,86,57,75,72
20/10/2022 21:35:53,90,57,78,75
20/10/2022 21:40:54,110,42,73,72
20/10/2022 21:45:54,103,65,72,76
20/10/2022 21:50:55,113,62,81,82
20/10/2022 21:55:56,123,72,80,88
20/10/2022 22:00:56,120,77,78,88
20/10/2022 22:05:57,100,75,87,87
20/10/2022 22:10:57,110,72,82,85
20/10/2022 22:15:58,110,72,82,85
20/10/2022 22:20:59,106,72,80,84
20/10/2022 22:25:59,116,67,73,80
20/10/2022 22:31:00,96,70,92,87
20/10/2022 22:36:01,100,90,82,88
20/10/2022 22:41:01,113,82,90,92
20/10/2022 22:46:02,113,87,83,90
20/10/2022 22:51:02,90,87,93,91
20/10/2022 22:56:03,143,82,92,98
20/10/2022 23:01:04,123,92,101,102
20/10/2022 23:06:04,150,80,100,104
20/10/2022 23:11:05,133,110,110,115
20/10/2022 23:16:06,153,105,110,117
20/10/2022 23:21:06,163,85,110,115
20/10/2022 23:26:07,123,80,116,108
20/10/2022 23:31:07,123,92,105,106
20/10/2022 23:36:08,136,72,112,107
20/10/2022 23:41:09,126,67,116,106
20/10/2022 23:46:09,126,70,102,98
20/10/2022 23:51:10,146,72,88,96
20/10/2022 23:56:11,153,62,91,96
21/10/2022 00:01:11,140,47,98,92
21/10/2022 00:06:12,143,57,83,90
21/10/2022 00:11:12,146,52,88,90
21/10/2022 00:16:13,133,45,93,88
21/10/2022 00:21:14,130,65,88,90
21/10/2022 00:26:14,123,82,78,88
21/10/2022 00:31:15,116,70,91,90
21/10/2022 00:36:16,116,75,83,88
21/10/2022 00:41:16,126,75,81,88
21/10/2022 00:46:17,123,72,87,90
21/10/2022 00:51:18,130,67,91,92
21/10/2022 00:56:18,146,60,95,96
21/10/2022 01:01:19,150,62,98,99
21/10/2022 01:06:19,140,65,97,97
21/10/2022 01:11:20,110,80,105,98
21/10/2022 01:16:21,126,57,108,98
21/10/2022 01:21:21,140,60,103,98
21/10/2022 01:26:22,136,57,106,99
21/10/2022 01:31:22,150,50,103,98
21/10/2022 01:36:23,146,47,111,100
21/10/2022 01:41:24,120,70,105,98
21/10/2022 01:46:24,130,65,95,94
21/10/2022 01:51:25,126,70,93,94
21/10/2022 01:56:26,136,65,96,96
21/10/2022 02:01:26,130,62,96,94
21/10/2022 02:06:27,126,42,110,95
21/10/2022 02:11:27,123,60,107,98
21/10/2022 02:16:28,126,75,96,96
21/10/2022 02:21:29,123,75,100,98
21/10/2022 02:26:30,126,60,106,98
21/10/2022 02:31:30,133,60,100,96
21/10/2022 02:36:31,140,50,93,90
21/10/2022 02:41:31,133,57,98,94
21/10/2022 02:46:32,126,67,96,94
21/10/2022 02:51:33,120,57,110,98
21/10/2022 02:56:33,143,57,97,96
21/10/2022 03:01:34,153,62,96,98
21/10/2022 03:06:34,136,77,95,99
21/10/2022 03:11:35,126,85,100,101
21/10/2022 03:16:36,136,72,102,101
21/10/2022 03:21:36,130,75,105,102
21/10/2022 03:26:37,133,90,100,104
21/10/2022 03:31:37,120,95,103,104
21/10/2022 03:36:38,133,55,111,100
21/10/2022 03:41:39,133,65,101,98
21/10/2022 03:46:39,130,82,91,96
21/10/2022 03:51:40,133,72,92,95
21/10/2022 03:56:41,133,57,114,103
21/10/2022 04:01:41,153,57,100,100
21/10/2022 04:06:42,120,65,106,98
21/10/2022 04:11:43,136,50,112,100
21/10/2022 04:16:43,130,45,114,99
21/10/2022 04:21:44,140,50,111,100
21/10/2022 04:26:45,130,55,111,100
21/10/2022 04:31:45,136,65,105,100
21/10/2022 04:36:46,123,65,110,100
21/10/2022 04:41:46,116,70,110,100
21/10/2022 04:46:47,126,67,108,101
21/10/2022 04:51:48,140,57,110,102
21/10/2022 04:56:48,130,62,110,101
21/10/2022 05:01:49,136,52,112,101
21/10/2022 05:06:50,126,52,114,100
21/10/2022 05:11:50,106,67,114,100
21/10/2022 05:16:51,103,80,112,102
21/10/2022 05:21:52,80,100,108,100
21/10/2022 05:26:52,80,82,120,102
21/10/2022 05:31:53,36,97,127,101
21/10/2022 05:36:53,30,100,121,97
21/10/2022 05:41:54,33,85,118,92
21/10/2022 05:46:55,30,92,107,88
21/10/2022 05:51:55,30,77,107,84
21/10/2022 05:56:56,30,45,93,68
21/10/2022 06:01:56,30,7,33,20
21/10/2022 06:06:57,30,0,18,10
21/10/2022 06:11:58,30,0,17,10
21/10/2022 06:16:58,30,0,17,10
21/10/2022 06:21:59,30,0,17,10
21/10/2022 06:27:00,30,0,17,10
21/10/2022 06:32:00,30,0,17,10
21/10/2022 06:37:01,30,0,17,10
21/10/2022 06:42:02,30,0,17,10
21/10/2022 06:47:02,30,0,17,10
21/10/2022 06:52:03,30,0,17,10
21/10/2022 06:57:03,30,0,17,10
21/10/2022 07:02:04,30,0,17,10
21/10/2022 07:07:05,30,0,17,10
21/10/2022 07:12:05,30,0,17,10
21/10/2022 07:17:06,30,0,17,10
21/10/2022 07:22:07,30,0,17,10
21/10/2022 07:27:07,30,0,17,10
21/10/2022 07:32:08,30,0,17,10
21/10/2022 07:37:08,30,0,17,10
21/10/2022 07:42:09,30,0,17,10
21/10/2022 07:47:10,30,0,17,10
21/10/2022 07:52:10,30,0,17,10
21/10/2022 07:57:11,30,0,17,10
21/10/2022 08:02:11,30,0,17,10
21/10/2022 08:07:12,30,0,17,10
21/10/2022 08:12:13,30,0,17,10
21/10/2022 08:17:13,30,0,17,10
21/10/2022 08:22:14,30,0,17,10
21/10/2022 08:27:15,30,0,17,10
21/10/2022 08:32:15,30,0,17,10
21/10/2022 08:37:16,30,0,17,10
21/10/2022 08:42:16,30,0,17,10
21/10/2022 08:47:17,30,0,17,10
21/10/2022 08:52:18,30,0,17,10
21/10/2022 08:57:18,30,0,17,10
21/10/2022 09:02:19,30,0,17,10
21/10/2022 09:07:20,30,0,17,10
21/10/2022 09:12:20,30,0,17,10
21/10/2022 09:17:21,30,0,17,10
21/10/2022 09:22:21,30,0,17,10
21/10/2022 09:27:22,30,0,17,10
21/10/2022 09:32:23,30,0,17,10
21/10/2022 09:37:23,30,0,17,10
21/10/2022 09:42:24,30,0,17,10
21/10/2022 09:47:25,30,0,17,10
21/10/2022 09:52:25,30,0,17,10
21/10/2022 09:57:26,30,0,17,10
21/10/2022 10:02:26,30,0,17,10
21/10/2022 10:07:27,30,0,17,10
21/10/2022 10:12:28,30,0,17,10
21/10/2022 10:17:28,30,0,17,10
21/10/2022 10:22:29,30,0,17,10
21/10/2022 10:27:29,30,0,17,10
21/10/2022 10:32:30,30,0,17,10
21/10/2022 10:37:31,30,0,17,10
21/10/2022 10:42:31,30,0,17,10
21/10/2022 10:47:32,30,0,17,10
21/10/2022 10:52:32,30,0,17,10
21/10/2022 10:57:33,30,0,17,10
21/10/2022 11:02:34,30,0,17,10
21/10/2022 11:07:34,30,0,18,10
21/10/2022 11:12:35,30,0,18,10
21/10/2022 11:17:35,30,0,18,10
21/10/2022 11:22:36,30,0,18,10
21/10/2022 11:27:37,0,0,1,0
21/10/2022 11:32:37,0,0,1,0
21/10/2022 11:37:38,0,0,1,0
21/10/2022 11:42:39,0,0,1,0
21/10/2022 11:47:39,0,0,1,0
21/10/2022 11:52:40,3,2,0,0
21/10/2022 11:57:40,3,2,0,0
21/10/2022 12:02:41,6,0,0,0
21/10/2022 12:07:41,6,0,0,0
21/10/2022 12:12:42,6,0,0,0
21/10/2022 12:17:43,3,0,0,0
21/10/2022 12:22:43,3,0,1,0
21/10/2022 12:27:44,3,0,1,0
21/10/2022 12:32:45,3,2,0,0
21/10/2022 12:37:45,0,2,1,0
21/10/2022 12:42:46,0,2,0,0
21/10/2022 12:47:46,0,2,0,0
21/10/2022 12:52:47,0,2,0,0
21/10/2022 12:57:48,0,2,0,0
21/10/2022 13:02:49,0,2,0,0
21/10/2022 13:07:49,0,2,1,0
21/10/2022 13:12:50,0,2,1,0
21/10/2022 13:17:50,0,2,1,0
21/10/2022 13:22:51,0,2,1,0
21/10/2022 13:27:51,0,2,2,0
21/10/2022 13:32:52,0,5,1,1
21/10/2022 13:37:53,0,5,1,1
21/10/2022 13:42:53,0,5,0,0
21/10/2022 13:47:54,0,5,2,2
21/10/2022 13:52:55,3,2,3,2
21/10/2022 13:57:55,0,2,5,2
21/10/2022 14:02:56,30,17,25,22
21/10/2022 14:07:56,33,17,27,25
21/10/2022 14:12:57,46,20,48,40
21/10/2022 14:17:58,46,22,55,44
21/10/2022 14:22:58,60,30,52,47
21/10/2022 14:27:59,56,32,55,48
21/10/2022 14:32:59,50,35,62,52
21/10/2022 14:38:00,46,45,62,54
21/10/2022 14:43:01,53,50,65,57
21/10/2022 14:48:01,66,45,62,57
21/10/2022 14:53:02,80,45,65,62
21/10/2022 14:58:02,76,52,62,62
21/10/2022 15:03:03,66,65,65,64
21/10/2022 15:08:04,63,55,61,58
21/10/2022 15:13:04,46,50,63,56
21/10/2022 15:18:05,56,47,62,56
21/10/2022 15:23:06,53,60,56,56
21/10/2022 15:28:06,56,57,57,56
21/10/2022 15:33:07,63,57,55,56
21/10/2022 15:38:07,70,62,57,60
21/10/2022 15:43:08,53,55,61,57
21/10/2022 15:48:09,70,47,62,59
21/10/2022 15:53:09,56,55,60,57
21/10/2022 15:58:10,50,47,58,53
21/10/2022 16:03:11,53,55,56,55
21/10/2022 16:08:11,56,52,58,55
21/10/2022 16:13:12,36,62,63,57
21/10/2022 16:18:12,36,60,61,55
21/10/2022 16:23:13,60,50,57,55
21/10/2022 16:28:14,50,57,60,57
21/10/2022 16:33:14,60,42,73,62
21/10/2022 16:38:15,56,45,73,62
21/10/2022 16:43:15,56,45,68,59
21/10/2022 16:48:16,63,37,68,58
21/10/2022 16:53:17,70,60,70,67
21/10/2022 16:58:17,56,62,70,64
21/10/2022 17:03:18,76,70,65,68
21/10/2022 17:08:19,66,65,63,64
21/10/2022 17:13:19,63,77,77,74
21/10/2022 17:18:20,73,75,78,75
21/10/2022 17:23:21,80,82,78,78
21/10/2022 17:28:21,86,75,88,84
21/10/2022 17:33:22,96,65,92,85
21/10/2022 17:38:22,110,85,83,88
21/10/2022 17:43:23,90,92,90,90
21/10/2022 17:48:24,80,70,98,86
21/10/2022 17:53:24,86,90,90,88
21/10/2022 17:58:25,100,85,78,84
21/10/2022 18:03:26,103,72,80,82
21/10/2022 18:08:26,86,70,82,79
21/10/2022 18:13:27,76,65,83,76
21/10/2022 18:18:27,86,65,73,73
21/10/2022 18:23:28,70,67,88,78
21/10/2022 18:28:29,76,72,93,83
21/10/2022 18:33:29,66,82,92,84
21/10/2022 18:38:30,73,75,92,83
21/10/2022 18:43:31,83,87,78,81
21/10/2022 18:48:31,86,70,73,74
21/10/2022 18:53:32,80,72,76,75
21/10/2022 18:58:32,73,60,78,73
21/10/2022 19:03:33,66,75,72,71
21/10/2022 19:08:34,86,42,85,74
21/10/2022 19:13:34,60,45,85,68
21/10/2022 19:18:35,76,47,86,73
21/10/2022 19:23:36,70,67,71,69
21/10/2022 19:28:36,70,70,82,77
21/10/2022 19:33:37,90,67,91,84
21/10/2022 19:38:38,110,60,93,87
21/10/2022 19:43:38,116,65,96,90
21/10/2022 19:48:39,106,80,82,86
21/10/2022 19:53:39,113,72,86,87
21/10/2022 19:58:40,126,62,85,84
21/10/2022 20:03:41,100,67,96,88
21/10/2022 20:08:41,120,62,95,92
21/10/2022 20:13:42,130,70,86,90
21/10/2022 20:18:42,126,57,90,88
21/10/2022 20:23:43,100,57,106,91
21/10/2022 20:28:44,123,65,105,96
21/10/2022 20:33:44,126,77,93,96
21/10/2022 20:38:45,120,87,98,100
21/10/2022 20:43:46,106,90,93,94
21/10/2022 20:48:46,116,82,106,101
21/10/2022 20:53:47,103,77,98,94
21/10/2022 20:58:47,113,70,96,92
21/10/2022 21:03:48,120,67,98,94
21/10/2022 21:08:49,103,80,103,96
21/10/2022 21:13:49,113,77,96,94
21/10/2022 21:18:50,130,102,92,102
21/10/2022 21:23:50,113,85,106,101
21/10/2022 21:28:51,130,70,105,100
21/10/2022 21:33:52,126,65,108,100
21/10/2022 21:38:52,126,75,103,100
21/10/2022 21:43:53,113,80,105,98
21/10/2022 21:48:54,116,77,103,100
21/10/2022 21:53:54,130,77,95,96
21/10/2022 21:58:55,113,75,98,94
21/10/2022 22:03:55,113,67,101,94
21/10/2022 22:08:56,116,82,105,100
21/10/2022 22:13:57,116,77,101,96
21/10/2022 22:18:57,130,70,100,97
21/10/2022 22:23:58,120,72,93,92
21/10/2022 22:28:58,113,87,105,98
21/10/2022 22:33:59,123,95,101,102
21/10/2022 22:39:00,136,87,98,102
21/10/2022 22:44:00,143,70,93,98
21/10/2022 22:49:01,126,75,100,98
21/10/2022 22:54:02,126,77,97,96
21/10/2022 22:59:02,140,65,98,97
21/10/2022 23:04:03,143,60,100,96
21/10/2022 23:09:03,136,42,100,90
21/10/2022 23:14:04,140,57,93,92
21/10/2022 23:19:05,143,65,91,94
21/10/2022 23:24:05,130,55,95,89
21/10/2022 23:29:06,143,32,98,89
21/10/2022 23:34:07,163,55,93,95
21/10/2022 23:39:07,143,57,95,92
21/10/2022 23:44:08,146,55,97,96
21/10/2022 23:49:09,156,57,93,96
21/10/2022 23:54:09,153,67,95,100
21/10/2022 23:59:10,150,52,106,99
22/10/2022 00:04:10,170,40,101,97
22/10/2022 00:09:11,140,50,106,97
22/10/2022 00:14:12,156,37,101,94
22/10/2022 00:19:12,150,40,103,96
22/10/2022 00:24:13,143,42,112,100
22/10/2022 00:29:14,143,45,100,93
22/10/2022 00:34:14,136,57,108,100
22/10/2022 00:39:15,140,62,110,102
22/10/2022 00:44:15,146,70,103,102
22/10/2022 00:49:16,153,60,106,104
22/10/2022 00:54:17,150,47,107,99
22/10/2022 00:59:17,153,42,110,100
22/10/2022 01:04:18,150,50,106,99
22/10/2022 01:09:18,140,47,105,96
22/10/2022 01:14:19,133,45,111,97
22/10/2022 01:19:20,126,50,96,89
22/10/2022 01:24:20,130,35,100,88
22/10/2022 01:29:21,130,52,82,83
22/10/2022 01:34:22,136,30,93,84
22/10/2022 01:39:22,130,45,98,90
22/10/2022 01:44:23,146,52,97,95
22/10/2022 01:49:23,140,45,103,94
22/10/2022 01:54:24,143,60,102,98
22/10/2022 01:59:25,163,17,110,95
22/10/2022 02:04:25,156,30,110,97
22/10/2022 02:09:26,163,37,98,94
22/10/2022 02:14:27,163,40,103,98
22/10/2022 02:19:27,150,27,97,88
22/10/2022 02:24:28,140,32,103,91
22/10/2022 02:29:29,153,27,96,88
22/10/2022 02:34:30,143,22,105,90
22/10/2022 02:39:30,126,32,100,86
22/10/2022 02:44:31,140,17,96,82
22/10/2022 02:49:31,163,20,82,81
22/10/2022 02:54:32,153,15,98,86
22/10/2022 02:59:33,133,47,97,90
22/10/2022 03:04:33,150,30,90,85
22/10/2022 03:09:34,150,20,93,84
22/10/2022 03:14:35,116,15,96,78
22/10/2022 03:19:35,110,25,93,78
22/10/2022 03:24:36,116,22,90,76
22/10/2022 03:29:36,140,25,85,79
22/10/2022 03:34:37,136,15,85,76
22/10/2022 03:39:38,126,15,85,74
22/10/2022 03:44:38,123,5,90,72
22/10/2022 03:49:39,113,12,83,68
22/10/2022 03:54:40,113,12,90,72
22/10/2022 03:59:40,130,2,86,70
22/10/2022 04:04:41,113,15,86,70
22/10/2022 04:09:41,120,5,83,68
22/10/2022 04:14:42,130,5,83,70
22/10/2022 04:19:43,130,17,88,76
22/10/2022 04:24:43,116,35,80,73
22/10/2022 04:29:44,123,17,81,70
22/10/2022 04:34:45,130,30,83,76
22/10/2022 04:39:45,126,25,76,70
22/10/2022 04:44:46,120,37,76,72
22/10/2022 04:49:47,110,35,82,73
22/10/2022 04:54:47,100,25,90,72
22/10/2022 04:59:48,106,17,82,68
22/10/2022 05:04:48,100,12,88,68
22/10/2022 05:09:49,103,25,82,69
22/10/2022 05:14:50,100,22,77,65
22/10/2022 05:19:50,96,10,81,63
22/10/2022 05:24:51,86,17,77,61
22/10/2022 05:29:51,53,37,75,58
22/10/2022 05:34:52,43,27,77,55
22/10/2022 05:39:53,43,15,75,50
22/10/2022 05:44:53,43,15,67,46
22/10/2022 05:49:54,43,0,57,34
22/10/2022 05:54:54,43,2,41,25
22/10/2022 05:59:55,46,0,31,12
22/10/2022 06:04:56,43,0,10,0
22/10/2022 06:09:56,43,0,10,0
22/10/2022 06:14:57,43,0,10,0
22/10/2022 06:19:57,43,0,10,0
22/10/2022 06:24:58,43,0,10,0
22/10/2022 06:29:59,43,0,10,0
22/10/2022 06:34:59,43,0,10,0
22/10/2022 06:40:00,43,0,10,0
22/10/2022 06:45:01,43,0,10,0
22/10/2022 06:50:01,43,0,10,0
22/10/2022 06:55:02,43,0,10,0
22/10/2022 07:00:02,43,0,10,0
22/10/2022 07:05:03,43,0,10,0
22/10/2022 07:10:04,43,0,10,0
22/10/2022 07:15:04,43,0,10,0
22/10/2022 07:20:05,43,0,10,0
22/10/2022 07:25:05,43,0,10,0
22/10/2022 07:30:06,43,0,10,0
22/10/2022 07:35:07,43,0,10,0
22/10/2022 07:40:07,43,0,10,0
22/10/2022 07:45:08,43,0,10,0
22/10/2022 07:50:08,43,0,10,0
22/10/2022 07:55:09,43,0,10,0
22/10/2022 08:00:10,43,0,10,0
22/10/2022 08:05:10,43,0,10,0
22/10/2022 08:10:11,43,0,10,0
22/10/2022 08:15:12,43,0,10,0
22/10/2022 08:20:12,43,0,10,0
22/10/2022 08:25:13,43,0,10,0
22/10/2022 08:30:13,43,0,10,0
22/10/2022 08:35:14,43,0,10,0
22/10/2022 08:40:15,46,0,10,0
22/10/2022 08:45:15,46,0,10,0
22/10/2022 08:50:16,43,0,10,0
22/10/2022 08:55:16,43,0,10,0
22/10/2022 09:00:17,43,0,10,0
22/10/2022 09:05:18,43,0,10,0
22/10/2022 09:10:18,43,0,10,0
22/10/2022 09:15:19,43,0,10,0
22/10/2022 09:20:20,43,0,10,0
22/10/2022 09:25:20,43,0,10,0
22/10/2022 09:30:21,43,0,10,0
22/10/2022 09:35:21,43,0,10,0
22/10/2022 09:40:22,43,0,10,0
22/10/2022 09:45:23,43,0,10,0
22/10/2022 09:50:23,43,0,10,0
22/10/2022 09:55:24,43,0,10,0
22/10/2022 10:00:25,43,0,10,0
22/10/2022 10:05:25,43,0,10,0
22/10/2022 10:10:26,43,0,10,0
22/10/2022 10:15:26,43,0,10,0
22/10/2022 10:20:27,43,0,10,0
22/10/2022 10:25:28,43,0,10,0
22/10/2022 10:30:28,43,0,10,0
22/10/2022 10:35:29,43,0,10,0
22/10/2022 10:40:30,43,0,10,0
22/10/2022 10:45:30,43,0,10,0
22/10/2022 10:50:31,43,0,10,0
22/10/2022 10:55:32,43,0,10,0
22/10/2022 11:00:32,43,0,10,0
22/10/2022 11:05:33,43,0,10,0
22/10/2022 11:10:33,43,0,10,0
22/10/2022 11:15:34,43,0,10,0
22/10/2022 11:20:35,43,0,10,0
22/10/2022 11:25:35,43,0,10,0
22/10/2022 11:30:36,43,0,10,0
22/10/2022 11:35:36,43,0,10,0
22/10/2022 11:40:37,43,0,10,0
22/10/2022 11:45:38,0,0,0,0
22/10/2022 11:50:38,0,0,0,0
22/10/2022 11:55:39,0,0,0,0
22/10/2022 12:00:39,0,0,0,0
22/10/2022 12:05:40,0,0,0,0
22/10/2022 12:10:41,0,0,0,0
22/10/2022 12:15:41,0,0,0,0
22/10/2022 12:20:42,0,0,0,0
22/10/2022 12:25:43,0,0,0,0
22/10/2022 12:30:43,0,0,0,0
22/10/2022 12:35:44,0,0,0,0
22/10/2022 12:40:45,0,0,0,0
22/10/2022 12:45:45,0,0,0,0
22/10/2022 12:50:46,0,0,0,0
22/10/2022 12:55:46,0,0,0,0
22/10/2022 13:00:47,0,0,0,0
22/10/2022 13:05:48,0,0,0,0
22/10/2022 13:10:48,0,0,0,0
22/10/2022 13:15:49,0,2,1,1
22/10/2022 13:20:49,0,2,1,1
22/10/2022 13:25:50,3,0,1,1
22/10/2022 13:30:51,0,0,1,0
22/10/2022 13:35:51,0,0,1,0
22/10/2022 13:40:52,0,0,1,0
22/10/2022 13:45:52,0,0,0,0
22/10/2022 13:50:53,0,0,0,0
22/10/2022 13:55:54,0,0,0,0
22/10/2022 14:00:54,0,0,0,0
22/10/2022 14:05:55,0,0,0,0
22/10/2022 14:10:55,0,0,0,0
22/10/2022 14:15:56,0,0,0,0
22/10/2022 14:20:57,0,0,0,0
22/10/2022 14:25:57,0,0,0,0
22/10/2022 14:30:58,0,0,0,0
22/10/2022 14:35:59,0,0,0,0
22/10/2022 14:40:59,0,0,0,0
22/10/2022 14:46:00,0,0,1,0
22/10/2022 14:51:01,0,0,2,1
22/10/2022 14:56:01,0,0,2,1
22/10/2022 15:01:02,3,0,6,4
22/10/2022 15:06:02,16,12,12,13
22/10/2022 15:11:03,13,20,13,15
22/10/2022 15:16:04,23,20,13,17
22/10/2022 15:21:04,26,22,17,20
22/10/2022 15:26:05,30,20,23,24
22/10/2022 15:31:05,30,25,23,25
22/10/2022 15:36:06,46,27,26,30
22/10/2022 15:41:07,46,30,30,33
22/10/2022 15:46:07,50,35,37,39
22/10/2022 15:51:08,40,32,51,44
22/10/2022 15:56:09,46,22,50,42
22/10/2022 16:01:09,53,30,47,44
22/10/2022 16:06:10,63,40,43,46
22/10/2022 16:11:11,66,47,45,50
22/10/2022 16:16:11,73,40,47,50
22/10/2022 16:21:12,70,40,50,51
22/10/2022 16:26:12,56,45,48,49
22/10/2022 16:31:13,56,45,46,48
22/10/2022 16:36:14,70,52,51,55
22/10/2022 16:41:14,83,52,57,61
22/10/2022 16:46:15,70,67,53,60
22/10/2022 16:51:15,73,57,51,57
22/10/2022 16:56:16,90,47,52,58
22/10/2022 17:01:17,76,52,58,60
22/10/2022 17:06:17,66,55,60,60
22/10/2022 17:11:18,60,45,62,57
22/10/2022 17:16:19,83,52,57,61
22/10/2022 17:21:19,90,45,68,66
22/10/2022 17:26:20,90,55,61,65
22/10/2022 17:31:21,76,55,66,65
22/10/2022 17:36:21,66,57,71,66
22/10/2022 17:41:22,73,50,76,68
22/10/2022 17:46:22,83,42,76,68
22/10/2022 17:51:23,96,40,78,72
22/10/2022 17:56:24,86,57,83,77
22/10/2022 18:01:24,93,65,83,80
22/10/2022 18:06:25,106,67,82,83
22/10/2022 18:11:25,90,67,82,80
22/10/2022 18:16:26,96,72,81,82
22/10/2022 18:21:27,86,90,76,82
22/10/2022 18:26:27,73,92,81,82
22/10/2022 18:31:28,80,92,73,80
22/10/2022 18:36:28,76,92,70,77
22/10/2022 18:41:29,96,77,66,75
22/10/2022 18:46:30,96,82,60,73
22/10/2022 18:51:30,76,82,61,70
22/10/2022 18:56:31,80,85,60,70
22/10/2022 19:01:32,73,72,63,68
22/10/2022 19:06:32,66,55,67,64
22/10/2022 19:11:33,60,60,58,59
22/10/2022 19:16:33,50,67,65,62
22/10/2022 19:21:34,66,62,68,66
22/10/2022 19:26:35,70,65,67,68
22/10/2022 19:31:35,70,60,71,68
22/10/2022 19:36:36,63,60,78,70
22/10/2022 19:41:37,63,67,75,70
22/10/2022 19:46:37,60,52,80,68
22/10/2022 19:51:38,76,67,75,74
22/10/2022 19:56:38,96,72,67,74
22/10/2022 20:01:39,83,62,68,70
22/10/2022 20:06:40,100,77,70,78
22/10/2022 20:11:40,86,67,73,74
22/10/2022 20:16:41,76,52,77,70
22/10/2022 20:21:42,73,60,72,69
22/10/2022 20:26:42,80,62,71,70
22/10/2022 20:31:43,76,45,78,69
22/10/2022 20:36:43,66,57,83,73
22/10/2022 20:41:44,73,65,73,71
22/10/2022 20:46:45,66,70,83,76
22/10/2022 20:51:45,70,67,82,76
22/10/2022 20:56:46,83,52,83,75
22/10/2022 21:01:46,70,65,81,74
22/10/2022 21:06:47,83,72,86,82
22/10/2022 21:11:48,90,60,92,84
22/10/2022 21:16:48,83,60,96,84
22/10/2022 21:21:49,80,60,96,83
22/10/2022 21:26:50,83,62,101,88
22/10/2022 21:31:50,103,67,92,88
22/10/2022 21:36:51,110,80,88,91
